Date,Province_State,Recovered,Deaths,People_Hospitalized,Confirmed,People_Tested
03-16-2020,Nebraska,0,0,0,18,188
03-16-2020,New Hampshire,0,0,0,13,284
03-16-2020,New Jersey,0,2,0,178,298
03-16-2020,Montana,0,0,0,7,205
03-16-2020,Nevada,0,1,0,45,213
03-16-2020,New York,0,7,0,950,5493
03-16-2020,Ohio,0,0,0,50,190
03-16-2020,Oklahoma,0,0,0,10,184
03-16-2020,New Mexico,0,0,0,17,583
03-17-2020,Idaho,0,0,0,7,353
03-17-2020,Illinois,0,1,0,159,1499
03-17-2020,Indiana,0,2,0,30,159
03-17-2020,Kansas,0,1,0,15,397
03-17-2020,Kentucky,0,1,0,22,317
03-17-2020,Maryland,0,0,0,57,151
03-17-2020,Maine,0,0,0,32,1335
03-17-2020,Michigan,0,0,0,2393,3019
03-17-2020,Minnesota,0,0,0,60,2336
03-17-2020,Iowa,0,0,0,23,106
03-17-2020,Louisiana,0,4,0,137,423
03-17-2020,Hawaii,0,0,0,10,10
03-17-2020,Missouri,0,0,0,8,215
03-17-2020,Georgia,0,1,0,146,146
03-17-2020,Florida,0,6,0,186,1126
03-17-2020,Delaware,0,0,0,16,52
03-17-2020,District of Columbia,0,0,0,22,126
03-17-2020,Connecticut,0,0,0,41,166
03-17-2020,Colorado,0,1,0,160,1216
03-17-2020,California,0,11,0,483,8464
03-17-2020,Arizona,0,0,0,20,162
03-17-2020,American Samoa,0,0,0,0,0
03-17-2020,Arkansas,0,0,0,22,219
03-17-2020,Alabama,0,0,0,36,64
03-17-2020,Alaska,0,0,0,3,337
03-17-2020,Guam,0,0,0,5,46
03-17-2020,Northern Mariana Islands,0,0,0,0,0
03-17-2020,Massachusetts,0,0,0,118,1751
03-17-2020,Montana,0,0,0,8,311
03-17-2020,West Virginia,0,0,0,0,80
03-17-2020,Wisconsin,0,0,0,72,1110
03-17-2020,Washington,0,78,0,3154,29162
03-17-2020,Vermont,0,0,0,19,600
03-17-2020,Virgin Islands,0,0,0,2,2
03-17-2020,Virginia,0,1,0,67,1028
03-17-2020,Utah,0,0,0,51,182
03-17-2020,Texas,0,1,0,64,1268
03-17-2020,Tennessee,0,0,0,73,403
03-17-2020,South Dakota,0,0,0,11,562
03-17-2020,South Carolina,0,1,0,33,344
03-17-2020,Rhode Island,0,0,0,23,426
03-17-2020,Puerto Rico,0,0,0,5,18
03-17-2020,Mississippi,0,0,0,21,389
03-17-2020,Oregon,0,0,0,47,736
03-17-2020,North Carolina,0,0,0,40,514
03-17-2020,North Dakota,0,0,0,3,223
03-17-2020,Nebraska,0,0,0,21,227
03-17-2020,New Hampshire,0,0,0,17,372
03-17-2020,Wyoming,0,0,0,10,105
03-17-2020,Pennsylvania,0,0,0,96,975
03-17-2020,New Mexico,0,0,0,23,1272
03-17-2020,Nevada,0,1,0,55,223
03-17-2020,New York,0,7,0,1700,7206
03-17-2020,Ohio,0,0,0,67,207
03-17-2020,Oklahoma,0,0,0,17,264
03-17-2020,New Jersey,0,3,0,267,430
03-18-2020,Idaho,0,0,0,9,468
03-18-2020,Illinois,0,1,0,288,2051
03-18-2020,Indiana,0,2,0,39,193
03-18-2020,Kansas,0,1,0,16,433
03-18-2020,Kentucky,0,1,0,26,380
03-18-2020,Maine,0,0,0,43,1713
03-18-2020,Maryland,0,2,0,85,179
03-18-2020,Michigan,0,0,0,2913,4128
03-18-2020,Minnesota,0,0,0,77,2762
03-18-2020,Iowa,0,0,0,29,112
03-18-2020,Massachusetts,0,2,0,156,2271
03-18-2020,Hawaii,0,0,0,14,107
03-18-2020,Colorado,0,2,0,183,1800
03-18-2020,Georgia,0,1,0,197,1508
03-18-2020,Florida,0,7,0,314,1539
03-18-2020,Delaware,0,0,0,25,61
03-18-2020,District of Columbia,0,0,0,31,169
03-18-2020,Connecticut,0,0,0,68,193
03-18-2020,Missouri,0,0,0,13,266
03-18-2020,California,0,13,0,611,8592
03-18-2020,Arizona,0,0,0,28,176
03-18-2020,American Samoa,0,0,0,0,0
03-18-2020,Arkansas,0,0,0,33,269
03-18-2020,Alabama,0,0,0,46,74
03-18-2020,Alaska,0,0,0,6,412
03-18-2020,Guam,0,0,0,8,65
03-18-2020,Northern Mariana Islands,0,0,0,0,0
03-18-2020,Louisiana,0,6,0,240,575
03-18-2020,Montana,0,0,0,10,509
03-18-2020,Mississippi,0,0,0,34,513
03-18-2020,West Virginia,0,0,0,1,123
03-18-2020,Wisconsin,0,0,0,106,1683
03-18-2020,Washington,0,82,0,3532,33904
03-18-2020,Vermont,0,0,0,21,658
03-18-2020,Virgin Islands,0,0,0,2,2
03-18-2020,Virginia,0,1,0,77,1278
03-18-2020,Utah,0,0,0,63,194
03-18-2020,Texas,0,2,0,83,1907
03-18-2020,Tennessee,0,0,0,98,447
03-18-2020,South Dakota,0,1,0,11,562
03-18-2020,South Carolina,0,1,0,60,643
03-18-2020,Rhode Island,0,0,0,33,573
03-18-2020,Wyoming,0,0,0,15,193
03-18-2020,Pennsylvania,0,1,0,133,1320
03-18-2020,Puerto Rico,0,0,0,5,36
03-18-2020,North Dakota,0,0,0,6,274
03-18-2020,Nebraska,0,0,0,24,230
03-18-2020,New Hampshire,0,0,0,26,539
03-18-2020,New Jersey,0,5,0,427,617
03-18-2020,North Carolina,0,0,0,63,1850
03-18-2020,Nevada,0,1,0,55,223
03-18-2020,New York,0,12,0,2382,14597
03-18-2020,Ohio,0,0,0,88,228
03-18-2020,Oklahoma,0,0,0,29,407
03-18-2020,New Mexico,0,0,0,28,2354
03-18-2020,Oregon,0,3,0,75,1193
03-19-2020,Michigan,0,3,0,3392,5177
03-19-2020,Idaho,0,0,0,11,470
03-19-2020,Illinois,0,4,0,422,3147
03-19-2020,Indiana,0,2,0,56,380
03-19-2020,Kansas,0,1,0,34,451
03-19-2020,Massachusetts,0,3,0,229,3147
03-19-2020,Louisiana,0,8,0,347,805
03-19-2020,Maryland,0,2,0,107,201
03-19-2020,Maine,0,0,0,53,2057
03-19-2020,Iowa,0,0,0,38,121
03-19-2020,Kentucky,0,1,0,35,489
03-19-2020,Hawaii,0,0,0,16,109
03-19-2020,Colorado,0,2,0,216,2328
03-19-2020,Georgia,0,10,0,287,1831
03-19-2020,Florida,0,8,0,390,1923
03-19-2020,Delaware,0,0,0,30,66
03-19-2020,District of Columbia,0,0,0,39,192
03-19-2020,Connecticut,0,1,0,96,700
03-19-2020,California,0,18,0,924,9711
03-19-2020,Arizona,0,0,0,44,219
03-19-2020,American Samoa,0,0,0,0,0
03-19-2020,Arkansas,0,0,0,46,356
03-19-2020,Alabama,0,0,0,68,96
03-19-2020,Alaska,0,0,0,6,438
03-19-2020,Minnesota,0,0,0,89,3038
03-19-2020,Guam,0,0,0,12,81
03-19-2020,Missouri,0,1,0,24,332
03-19-2020,Utah,0,0,0,78,1526
03-19-2020,Mississippi,0,0,0,50,602
03-19-2020,Wyoming,0,0,0,18,289
03-19-2020,Northern Mariana Islands,0,0,0,0,0
03-19-2020,Wisconsin,0,0,0,155,2347
03-19-2020,Washington,0,92,0,3867,38455
03-19-2020,Vermont,0,0,0,28,792
03-19-2020,Virgin Islands,0,0,0,3,3
03-19-2020,Virginia,0,2,0,94,1923
03-19-2020,Texas,0,3,0,143,2355
03-19-2020,Tennessee,0,0,0,154,503
03-19-2020,South Dakota,0,1,0,11,562
03-19-2020,South Carolina,0,1,0,60,643
03-19-2020,Rhode Island,0,0,0,44,698
03-19-2020,Puerto Rico,0,0,0,5,61
03-19-2020,West Virginia,0,0,0,2,145
03-19-2020,Oregon,0,3,0,88,1417
03-19-2020,Pennsylvania,0,1,0,185,1793
03-19-2020,Montana,0,0,0,12,773
03-19-2020,North Dakota,0,0,0,15,508
03-19-2020,Nebraska,0,0,0,27,267
03-19-2020,New Hampshire,0,0,0,39,660
03-19-2020,New Jersey,0,9,0,742,952
03-19-2020,North Carolina,0,0,0,97,2505
03-19-2020,Nevada,0,1,0,95,1721
03-19-2020,New York,0,12,0,4152,22284
03-19-2020,Ohio,0,0,0,119,259
03-19-2020,Oklahoma,0,1,0,44,510
03-19-2020,New Mexico,0,0,0,35,2797
03-20-2020,Michigan,0,3,0,4027,6773
03-20-2020,Iowa,0,0,0,45,687
03-20-2020,Maine,0,0,0,57,2321
03-20-2020,Maryland,0,3,0,149,243
03-20-2020,Massachusetts,0,5,0,314,4109
03-20-2020,Kentucky,0,1,0,47,639
03-20-2020,Kansas,0,1,0,44,461
03-20-2020,Indiana,0,2,0,79,554
03-20-2020,Illinois,0,5,0,585,4281
03-20-2020,Idaho,0,0,0,23,613
03-20-2020,Hawaii,0,0,0,26,150
03-20-2020,Connecticut,0,3,0,194,798
03-20-2020,Georgia,0,13,0,420,2386
03-20-2020,Florida,0,10,0,520,2390
03-20-2020,Delaware,0,0,0,38,74
03-20-2020,District of Columbia,0,1,0,71,572
03-20-2020,Colorado,0,3,0,277,2952
03-20-2020,California,0,20,0,1063,11487
03-20-2020,Arizona,0,0,0,65,276
03-20-2020,American Samoa,0,0,0,0,0
03-20-2020,Arkansas,0,0,0,96,447
03-20-2020,Alabama,0,0,0,81,109
03-20-2020,Alaska,0,0,0,12,698
03-20-2020,Minnesota,0,0,0,115,3856
03-20-2020,Guam,0,0,0,14,100
03-20-2020,Missouri,0,1,0,47,416
03-20-2020,Louisiana,0,12,0,473,1041
03-20-2020,Northern Mariana Islands,0,0,0,0,0
03-20-2020,Mississippi,0,1,0,80,775
03-20-2020,West Virginia,0,0,0,7,226
03-20-2020,Wisconsin,0,3,0,206,3661
03-20-2020,Washington,0,104,0,4270,42521
03-20-2020,Vermont,0,2,0,44,1001
03-20-2020,Virgin Islands,0,0,0,3,3
03-20-2020,Virginia,0,2,0,114,2325
03-20-2020,Utah,0,0,0,112,2147
03-20-2020,Texas,0,5,0,194,5277
03-20-2020,Tennessee,0,0,0,228,791
03-20-2020,South Dakota,0,1,0,14,677
03-20-2020,South Carolina,0,1,0,81,914
03-20-2020,Rhode Island,0,0,0,54,854
03-20-2020,Wyoming,0,0,0,19,350
03-20-2020,Pennsylvania,0,1,0,268,2842
03-20-2020,Montana,0,0,0,16,947
03-20-2020,North Carolina,0,0,0,137,3233
03-20-2020,North Dakota,0,0,0,20,820
03-20-2020,Nebraska,0,0,0,32,272
03-20-2020,Puerto Rico,0,0,0,14,128
03-20-2020,New Jersey,0,11,0,890,1154
03-20-2020,New Hampshire,0,0,0,44,789
03-20-2020,Nevada,0,1,0,109,2101
03-20-2020,New York,0,35,0,7102,32427
03-20-2020,Ohio,0,1,0,169,309
03-20-2020,Oklahoma,0,1,0,49,587
03-20-2020,Oregon,0,3,0,114,2117
03-20-2020,New Mexico,0,0,0,43,3814
03-21-2020,Illinois,0,6,0,753,6241
03-21-2020,Indiana,0,4,1,126,833
03-21-2020,Kansas,0,2,0,55,472
03-21-2020,Kentucky,0,2,0,54,768
03-21-2020,Minnesota,0,1,0,138,4090
03-21-2020,Massachusetts,0,7,61,426,5225
03-21-2020,Maryland,0,3,0,190,284
03-21-2020,Maine,0,0,0,73,2337
03-21-2020,Michigan,0,5,0,4543,8239
03-21-2020,Idaho,0,0,0,31,911
03-21-2020,Louisiana,0,16,0,580,2760
03-21-2020,Iowa,0,0,0,68,1117
03-21-2020,Connecticut,0,4,0,194,2300
03-21-2020,Guam,0,0,0,15,123
03-21-2020,Georgia,0,14,0,507,3064
03-21-2020,Florida,0,12,158,658,7237
03-21-2020,Delaware,0,0,0,45,81
03-21-2020,District of Columbia,0,1,0,77,583
03-21-2020,Colorado,0,4,44,363,3680
03-21-2020,California,0,24,0,1279,12528
03-21-2020,Arizona,0,1,0,104,344
03-21-2020,American Samoa,0,0,0,0,0
03-21-2020,Arkansas,0,0,0,118,685
03-21-2020,Alabama,0,0,0,124,152
03-21-2020,Missouri,0,3,0,73,442
03-21-2020,Hawaii,0,0,0,37,161
03-21-2020,Northern Mariana Islands,0,0,0,0,0
03-21-2020,Alaska,0,0,0,14,772
03-21-2020,Montana,0,0,0,20,1166
03-21-2020,Wyoming,0,0,0,23,461
03-21-2020,West Virginia,0,0,1,11,341
03-21-2020,Wisconsin,0,4,0,281,4909
03-21-2020,Washington,0,111,0,4555,44866
03-21-2020,Vermont,0,2,0,52,1132
03-21-2020,Virgin Islands,0,0,0,6,6
03-21-2020,Virginia,0,2,25,152,2790
03-21-2020,Utah,0,0,0,136,2560
03-21-2020,Texas,0,5,0,304,6522
03-21-2020,Tennessee,0,0,0,371,3643
03-21-2020,South Dakota,0,1,0,14,705
03-21-2020,South Carolina,0,1,0,152,1407
03-21-2020,Rhode Island,0,0,0,66,928
03-21-2020,Mississippi,0,1,0,140,835
03-21-2020,Pennsylvania,0,2,0,371,4137
03-21-2020,North Carolina,0,0,0,184,5276
03-21-2020,North Dakota,0,0,3,28,1169
03-21-2020,Nebraska,0,0,0,38,394
03-21-2020,Puerto Rico,0,0,0,21,164
03-21-2020,New Jersey,0,16,0,1327,1621
03-21-2020,New Hampshire,0,0,0,55,1028
03-21-2020,Nevada,0,2,0,124,2508
03-21-2020,New York,0,44,1531,10356,45437
03-21-2020,Ohio,0,3,58,247,387
03-21-2020,Oklahoma,0,1,10,53,613
03-21-2020,Oregon,0,3,0,114,2117
03-21-2020,New Mexico,0,0,0,57,3828
03-22-2020,Illinois,0,9,0,1049,8320
03-22-2020,Indiana,0,6,1,201,1494
03-22-2020,Kansas,0,2,0,64,481
03-22-2020,Kentucky,0,3,0,99,1571
03-22-2020,Minnesota,0,1,12,169,4680
03-22-2020,Massachusetts,0,11,71,547,6023
03-22-2020,Maryland,0,4,0,244,338
03-22-2020,Maine,0,0,0,89,2353
03-22-2020,Michigan,0,8,0,5098,8810
03-22-2020,Idaho,0,0,0,42,1217
03-22-2020,Louisiana,0,20,0,837,3498
03-22-2020,Iowa,0,0,0,90,1305
03-22-2020,Connecticut,0,5,0,223,3100
03-22-2020,Guam,0,1,0,27,153
03-22-2020,Georgia,0,23,0,600,4020
03-22-2020,Florida,0,13,185,830,8820
03-22-2020,Delaware,0,0,0,56,92
03-22-2020,District of Columbia,0,1,0,98,1055
03-22-2020,Colorado,0,5,49,475,4550
03-22-2020,California,0,27,0,1536,12840
03-22-2020,Arizona,0,2,0,152,434
03-22-2020,American Samoa,0,0,0,0,0
03-22-2020,Arkansas,0,0,0,165,876
03-22-2020,Alabama,0,0,0,138,1602
03-22-2020,Missouri,0,3,0,90,459
03-22-2020,Hawaii,0,0,0,48,311
03-22-2020,Alaska,0,0,0,22,968
03-22-2020,Northern Mariana Islands,0,0,0,0,0
03-22-2020,Montana,0,0,0,31,1177
03-22-2020,Mississippi,0,1,33,207,1321
03-22-2020,Wyoming,0,0,0,24,462
03-22-2020,West Virginia,0,0,1,12,397
03-22-2020,Wisconsin,0,4,0,385,6615
03-22-2020,Washington,0,126,0,4838,46754
03-22-2020,Vermont,0,2,0,76,1280
03-22-2020,Virgin Islands,0,0,0,6,6
03-22-2020,Virginia,0,3,32,219,3337
03-22-2020,Texas,0,5,0,334,8756
03-22-2020,Tennessee,0,0,0,505,3777
03-22-2020,South Dakota,0,1,0,21,761
03-22-2020,South Carolina,0,3,0,195,1661
03-22-2020,Rhode Island,0,0,0,83,1015
03-22-2020,Utah,0,1,0,181,3689
03-22-2020,Pennsylvania,0,2,0,479,5443
03-22-2020,Puerto Rico,0,1,0,23,206
03-22-2020,North Dakota,0,0,3,28,1288
03-22-2020,Nebraska,0,0,0,48,404
03-22-2020,New Hampshire,0,0,0,65,1253
03-22-2020,New Jersey,0,20,0,1914,2241
03-22-2020,New Mexico,0,0,0,57,4779
03-22-2020,North Carolina,0,0,0,255,6438
03-22-2020,New York,0,114,2354,15168,61401
03-22-2020,Ohio,0,3,83,351,491
03-22-2020,Oklahoma,0,2,11,67,736
03-22-2020,Oregon,0,4,43,161,3025
03-22-2020,Nevada,0,2,0,190,2638
03-23-2020,Illinois,0,12,0,1273,9856
03-23-2020,Indiana,0,7,1,259,1960
03-23-2020,Kansas,0,2,0,82,499
03-23-2020,Kentucky,0,3,0,104,1866
03-23-2020,Louisiana,0,34,0,1172,5948
03-23-2020,Maryland,0,4,0,288,382
03-23-2020,Maine,0,0,0,107,2898
03-23-2020,Michigan,0,15,0,5789,10486
03-23-2020,Minnesota,0,1,17,235,4746
03-23-2020,Idaho,0,0,0,47,1356
03-23-2020,Massachusetts,0,17,79,678,8941
03-23-2020,Iowa,0,0,0,105,2148
03-23-2020,Alaska,0,0,0,22,968
03-23-2020,Guam,0,1,0,29,190
03-23-2020,Georgia,0,25,0,772,5069
03-23-2020,Florida,0,14,217,1171,12234
03-23-2020,Delaware,0,0,0,68,104
03-23-2020,District of Columbia,0,2,0,116,1229
03-23-2020,Connecticut,0,10,0,415,4500
03-23-2020,Colorado,0,6,58,591,5436
03-23-2020,California,0,27,0,1733,14300
03-23-2020,Arizona,0,2,0,265,574
03-23-2020,American Samoa,0,0,0,0,0
03-23-2020,Arkansas,0,0,0,174,1080
03-23-2020,Alabama,0,0,0,167,1832
03-23-2020,Hawaii,0,0,0,56,3011
03-23-2020,Missouri,0,3,0,183,552
03-23-2020,Mississippi,0,1,33,249,1392
03-23-2020,Montana,0,0,0,34,1180
03-23-2020,Wyoming,0,0,0,26,618
03-23-2020,West Virginia,0,0,1,16,460
03-23-2020,Wisconsin,0,5,0,416,7466
03-23-2020,Washington,0,137,0,5286,52059
03-23-2020,Vermont,0,5,0,97,1521
03-23-2020,Virgin Islands,0,0,0,17,17
03-23-2020,Virginia,0,6,38,254,3697
03-23-2020,Utah,0,1,0,257,5047
03-23-2020,Texas,0,8,0,352,10055
03-23-2020,Tennessee,0,2,0,615,3887
03-23-2020,South Dakota,0,1,0,28,790
03-23-2020,South Carolina,0,5,0,298,1764
03-23-2020,Rhode Island,0,0,0,106,1249
03-23-2020,Northern Mariana Islands,0,0,0,0,0
03-23-2020,Pennsylvania,0,6,0,644,7239
03-23-2020,North Carolina,0,0,0,297,8438
03-23-2020,North Dakota,0,0,4,30,1383
03-23-2020,Nebraska,0,0,0,50,406
03-23-2020,New Hampshire,0,0,0,78,1452
03-23-2020,New Jersey,0,27,0,2844,3203
03-23-2020,Puerto Rico,0,2,0,31,220
03-23-2020,Nevada,0,4,0,245,3735
03-23-2020,New York,0,114,3125,20875,78289
03-23-2020,Ohio,0,6,104,442,582
03-23-2020,Oklahoma,0,2,15,81,775
03-23-2020,Oregon,0,5,56,191,3840
03-23-2020,New Mexico,0,0,0,65,5386
03-24-2020,Idaho,0,0,0,50,1937
03-24-2020,Illinois,0,16,0,1535,11469
03-24-2020,Indiana,0,12,1,365,2931
03-24-2020,Kansas,0,2,0,98,2184
03-24-2020,Kentucky,0,4,0,124,1886
03-24-2020,Maine,0,0,0,125,3139
03-24-2020,Maryland,0,5,0,349,443
03-24-2020,Michigan,0,24,0,6441,12237
03-24-2020,Minnesota,0,1,21,262,5812
03-24-2020,Iowa,0,0,27,124,2439
03-24-2020,Massachusetts,0,26,94,1060,13774
03-24-2020,Hawaii,0,0,4,77,3666
03-24-2020,Colorado,0,7,72,720,6224
03-24-2020,Georgia,0,32,0,1026,5484
03-24-2020,Florida,0,18,259,1412,14539
03-24-2020,Delaware,0,0,0,91,127
03-24-2020,District of Columbia,0,2,0,137,1332
03-24-2020,Connecticut,0,12,0,618,5300
03-24-2020,Missouri,0,3,0,183,552
03-24-2020,California,0,40,0,2102,15554
03-24-2020,Arizona,0,5,0,357,670
03-24-2020,American Samoa,0,0,0,0,0
03-24-2020,Arkansas,0,0,0,218,1165
03-24-2020,Alabama,0,0,0,215,2321
03-24-2020,Alaska,0,0,0,36,1022
03-24-2020,Guam,0,1,0,32,233
03-24-2020,Northern Mariana Islands,0,0,0,0,0
03-24-2020,Louisiana,0,46,0,1388,8603
03-24-2020,Montana,0,0,0,46,1689
03-24-2020,Wyoming,0,0,0,29,739
03-24-2020,Mississippi,0,1,86,320,1872
03-24-2020,West Virginia,0,0,1,20,630
03-24-2020,Wisconsin,0,5,0,457,8694
03-24-2020,Washington,0,146,0,5640,57305
03-24-2020,Vermont,0,7,0,125,1694
03-24-2020,Virgin Islands,0,0,0,17,17
03-24-2020,Virginia,0,7,45,290,4470
03-24-2020,Utah,0,1,0,299,5823
03-24-2020,Tennessee,0,2,0,667,11184
03-24-2020,South Dakota,0,1,0,30,820
03-24-2020,South Carolina,0,5,0,298,2310
03-24-2020,Rhode Island,0,0,0,124,1324
03-24-2020,Texas,0,9,0,410,11167
03-24-2020,Pennsylvania,0,7,0,851,9494
03-24-2020,North Carolina,0,0,0,398,8539
03-24-2020,Puerto Rico,0,2,0,39,307
03-24-2020,Nebraska,0,0,0,52,1027
03-24-2020,New Hampshire,0,1,11,101,1548
03-24-2020,New Jersey,0,44,0,3675,12000
03-24-2020,New Mexico,0,0,0,83,5973
03-24-2020,North Dakota,0,0,5,34,1488
03-24-2020,New York,0,210,4041,25665,91270
03-24-2020,Ohio,0,8,145,564,704
03-24-2020,Oklahoma,0,3,25,106,841
03-24-2020,Oregon,0,8,61,209,4559
03-24-2020,Nevada,0,4,0,278,4232
03-25-2020,Michigan,0,43,0,7060,14597
03-25-2020,Idaho,0,0,0,73,1960
03-25-2020,Illinois,0,19,0,1865,14209
03-25-2020,Indiana,0,14,1,477,3356
03-25-2020,Kansas,0,3,0,126,2486
03-25-2020,Louisiana,0,65,0,1795,11451
03-25-2020,Massachusetts,0,33,103,1739,19818
03-25-2020,Maryland,0,5,0,423,517
03-25-2020,Maine,7,0,0,149,3326
03-25-2020,Iowa,0,1,36,145,2723
03-25-2020,Kentucky,0,4,0,157,3022
03-25-2020,Hawaii,0,0,6,90,4447
03-25-2020,Alaska,0,1,1,42,1691
03-25-2020,Georgia,0,40,394,1247,6179
03-25-2020,Florida,0,22,316,1682,17056
03-25-2020,Delaware,0,0,0,115,151
03-25-2020,District of Columbia,0,2,0,183,1606
03-25-2020,Connecticut,0,19,0,875,5898
03-25-2020,Colorado,0,11,84,912,7701
03-25-2020,California,0,53,0,2355,18276
03-25-2020,Arizona,0,6,0,450,773
03-25-2020,American Samoa,0,0,0,0,0
03-25-2020,Arkansas,11,2,0,280,1717
03-25-2020,Alabama,0,0,0,283,2812
03-25-2020,Minnesota,121,1,35,287,11475
03-25-2020,Guam,0,1,0,37,270
03-25-2020,Missouri,0,8,0,356,725
03-25-2020,Utah,0,1,0,346,6837
03-25-2020,Mississippi,0,2,117,377,1943
03-25-2020,Northern Mariana Islands,0,0,0,0,0
03-25-2020,West Virginia,0,0,1,39,798
03-25-2020,Wisconsin,0,7,0,585,10674
03-25-2020,Washington,0,159,0,6045,62306
03-25-2020,Vermont,0,8,0,160,1970
03-25-2020,Virgin Islands,0,0,0,17,72
03-25-2020,Virginia,0,9,59,391,5370
03-25-2020,Texas,0,12,0,974,13494
03-25-2020,Tennessee,0,3,53,784,11796
03-25-2020,South Dakota,0,1,0,41,860
03-25-2020,South Carolina,0,7,102,424,2727
03-25-2020,Rhode Island,0,0,0,132,1394
03-25-2020,Puerto Rico,0,2,0,51,368
03-25-2020,Wyoming,7,0,0,44,998
03-25-2020,Oregon,0,8,61,209,4559
03-25-2020,Pennsylvania,0,11,0,1127,12320
03-25-2020,North Carolina,0,1,0,504,10489
03-25-2020,North Dakota,0,0,8,39,1773
03-25-2020,Nebraska,0,0,0,61,1365
03-25-2020,New Hampshire,0,1,13,108,2464
03-25-2020,Montana,0,0,0,53,2001
03-25-2020,New Mexico,0,1,0,100,6842
03-25-2020,Nevada,0,6,0,321,4572
03-25-2020,New York,0,285,5126,30811,103479
03-25-2020,Ohio,0,10,182,704,14764
03-25-2020,Oklahoma,0,5,59,164,969
03-25-2020,New Jersey,0,62,0,4402,14854
03-26-2020,Illinois,0,26,0,2538,16631
03-26-2020,Indiana,0,17,0,645,4651
03-26-2020,Kansas,0,3,0,168,3037
03-26-2020,Kentucky,0,4,0,198,3300
03-26-2020,Maryland,0,7,132,580,674
03-26-2020,Massachusetts,0,42,219,2318,23645
03-26-2020,Maine,16,0,0,155,3549
03-26-2020,Michigan,0,60,0,7767,18072
03-26-2020,Idaho,0,0,0,123,2188
03-26-2020,Minnesota,0,2,41,346,12950
03-26-2020,Louisiana,0,83,0,2305,18029
03-26-2020,Iowa,15,1,46,179,2757
03-26-2020,Connecticut,0,21,0,1012,6637
03-26-2020,Guam,0,1,0,45,308
03-26-2020,Georgia,0,48,473,1525,8926
03-26-2020,Florida,0,28,406,2355,26096
03-26-2020,Delaware,4,1,0,130,166
03-26-2020,District of Columbia,21,3,0,231,1857
03-26-2020,Colorado,0,19,148,1086,8064
03-26-2020,California,0,65,0,3006,20386
03-26-2020,Arizona,0,8,0,577,924
03-26-2020,American Samoa,0,0,0,0,0
03-26-2020,Arkansas,13,3,0,335,1839
03-26-2020,Alabama,0,1,0,506,4099
03-26-2020,Missouri,0,8,0,502,871
03-26-2020,Hawaii,0,0,5,95,4452
03-26-2020,Alaska,0,1,3,59,1860
03-26-2020,Mississippi,0,6,150,485,2776
03-26-2020,Montana,0,0,1,71,2199
03-26-2020,Wyoming,12,0,0,53,1105
03-26-2020,West Virginia,0,0,1,51,1082
03-26-2020,Wisconsin,0,8,0,707,12290
03-26-2020,Washington,0,183,0,6414,66781
03-26-2020,Vermont,0,9,0,185,2929
03-26-2020,Virgin Islands,0,0,0,17,72
03-26-2020,Virginia,0,13,65,460,6189
03-26-2020,Utah,0,1,0,402,7710
03-26-2020,Texas,0,18,0,1396,21424
03-26-2020,Tennessee,0,3,76,957,14909
03-26-2020,South Dakota,16,1,0,46,2019
03-26-2020,South Carolina,0,9,102,456,2763
03-26-2020,Rhode Island,0,0,0,165,1427
03-26-2020,Northern Mariana Islands,0,0,0,0,0
03-26-2020,Pennsylvania,0,16,0,1687,18128
03-26-2020,North Carolina,0,2,0,636,12910
03-26-2020,North Dakota,0,0,10,52,2091
03-26-2020,Nebraska,0,0,0,73,1657
03-26-2020,Puerto Rico,0,2,0,64,441
03-26-2020,New Jersey,0,81,0,6876,20537
03-26-2020,New Hampshire,0,1,19,137,3138
03-26-2020,Nevada,0,10,0,420,5117
03-26-2020,New York,0,385,6921,37258,122104
03-26-2020,Ohio,0,15,223,867,17316
03-26-2020,Oklahoma,0,7,86,248,1206
03-26-2020,Oregon,0,11,90,327,7280
03-26-2020,New Mexico,0,1,0,112,7793
03-27-2020,Illinois,0,34,0,3026,21542
03-27-2020,Indiana,0,24,0,981,6936
03-27-2020,Kansas,0,4,27,202,3431
03-27-2020,Kentucky,0,6,0,248,4016
03-27-2020,Minnesota,176,4,51,398,14003
03-27-2020,Massachusetts,0,57,219,3151,29395
03-27-2020,Maryland,25,10,173,774,868
03-27-2020,Maine,24,1,0,168,3562
03-27-2020,Michigan,0,92,0,8659,21298
03-27-2020,Idaho,0,3,0,189,2857
03-27-2020,Louisiana,0,119,0,2746,21359
03-27-2020,Iowa,18,3,50,235,3975
03-27-2020,Connecticut,0,27,0,1291,8400
03-27-2020,Guam,0,1,0,51,350
03-27-2020,Georgia,0,64,566,2001,9865
03-27-2020,Florida,0,34,456,2765,30951
03-27-2020,Delaware,9,2,0,163,199
03-27-2020,District of Columbia,49,3,0,267,2164
03-27-2020,Colorado,0,24,184,1430,10122
03-27-2020,California,0,78,0,3879,21259
03-27-2020,Arizona,0,13,0,736,8191
03-27-2020,American Samoa,0,0,0,0,0
03-27-2020,Arkansas,19,3,0,381,1926
03-27-2020,Alabama,0,3,0,587,4771
03-27-2020,Missouri,0,8,0,669,1038
03-27-2020,Hawaii,0,0,7,106,4463
03-27-2020,Northern Mariana Islands,0,0,0,0,0
03-27-2020,Alaska,0,1,3,69,2388
03-27-2020,Montana,0,0,7,108,2698
03-27-2020,Wyoming,17,0,11,70,1281
